DESCR,ID_NODE,ID_PARENT,ORD,ID_TREE,TAG,DESCR
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18985,19284,4,220,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18986,19284,5,220,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18987,19284,6,220,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18988,19284,7,220,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18989,19284,8,220,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18990,19284,9,220,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18991,19284,10,220,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18992,19284,11,220,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18993,19284,12,220,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18994,0,28,220,PSAH-3102-09,Second Stage Compressor High High Discharge Pressure
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18995,19285,0,220,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18996,19285,1,220,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18997,19285,2,220,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18998,19285,3,220,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),18999,19285,4,220,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19000,19285,5,220,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19001,19285,6,220,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19002,19285,7,220,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19003,19285,8,220,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19004,19285,9,220,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19005,19285,10,220,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19006,19285,11,220,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19007,19285,12,220,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19008,0,42,220,TSAH-3102-04,Second  Stage Compressor High High Discharge Temperature
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19009,19286,0,220,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19010,19286,1,220,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19011,19286,2,220,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19012,19286,3,220,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19013,19286,4,220,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19014,19286,5,220,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19015,19286,6,220,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19016,19286,7,220,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19017,19286,8,220,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19018,19286,9,220,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19019,19286,10,220,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19020,19286,11,220,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Second Stage Compressor (K-3102),19021,19286,12,220,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19038,0,0,221,LSAH-3103-01,Third Stage Suction Drum High High Liquid Level
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19039,19287,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19040,19287,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19041,19287,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19042,19287,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19043,19287,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19044,19287,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19045,19287,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19046,19287,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19047,19287,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19048,19287,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19049,19287,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19050,19287,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19051,19287,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19052,0,13,221,PSAL-3103-05,Third Stage Compressor Low Low Suction Pressure
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19053,19288,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19054,19288,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19055,19288,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19056,19288,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19057,19288,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19058,19288,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19059,19288,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19060,19288,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19061,19288,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19062,19288,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19063,19288,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19064,19288,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19065,19288,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19066,0,14,221,PSAH-3103-09,Third Stage Compressor High High Discharge Pressure
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19067,19289,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19068,19289,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19069,19289,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19070,19289,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19071,19289,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19072,19289,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19073,19289,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19074,19289,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19075,19289,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19076,19289,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19077,19289,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19078,19289,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19079,19289,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19080,0,15,221,PSAL-3103-07,Third Stage Compressor Discharge Pressure Low Low
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19081,19290,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19082,19290,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19083,19290,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19084,19290,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19085,19290,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19086,19290,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19087,19290,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19088,19290,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19089,19290,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19090,19290,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19091,19290,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19092,19290,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19093,19290,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19094,0,16,221,TSAH-3103-04,Third Stage Compressor High High Discharge Temperature
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19095,19291,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19096,19291,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19097,19291,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19098,19291,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19099,19291,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19100,19291,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19101,19291,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19102,19291,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19103,19291,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19104,19291,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19105,19291,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19106,19291,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19107,19291,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19108,0,17,221,TSAH-3100-04,Aftercooler High High Discharge Temperature
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19109,19292,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19110,19292,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19111,19292,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19112,19292,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19113,19292,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19114,19292,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19115,19292,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19116,19292,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19117,19292,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19118,19292,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19119,19292,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19120,19292,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19121,19292,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19122,0,18,221,SDV-3100-24 ,Second Stage Blowdown Valve Position
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19123,19293,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19124,19293,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19125,19293,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19126,19293,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19127,19293,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19128,19293,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19129,19293,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19130,19293,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19131,19293,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19132,19293,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19133,19293,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19134,19293,12,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19135,19293,11,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19136,0,20,221,SDV-3100-04,Third Stage Blowdown Valve Position 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19137,19295,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19138,19295,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19139,19295,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19140,19295,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19141,19295,4,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19142,19295,5,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19143,19295,6,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19144,19295,7,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19145,19295,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19146,19295,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19147,19295,10,221,SDV-3100-06,Close Start-Up Purge to Flare Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19148,19295,11,221,SDV-3100-19, Feed Gas ESD bypass valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19149,19295,12,221,SDV-3100-17, Close Fuel Gas Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19150,0,19,221,SDV-3100-01,Inlet ESD Valve Suction Position
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19151,19294,0,221,KT-3100,Activate Gas Turbine Shutdown
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19152,19294,1,221,SDV-3100-01,Close First Stage Compressor Feed Gas ESD Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19153,19294,2,221,SDV-3100-03, Close Third Stage Compressor Discharge ESD Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19154,19294,3,221,SDV-3100-20,Close Discharge ESD bypass valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19155,19294,7,221,FCV-3101-01,Open First Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19156,19294,4,221,SDV-3101-01, Open First Stage Hot Gas bypass
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19157,19294,5,221,FCV-3102-01, Open Second Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19158,19294,6,221,FCV-3103-01,Open Third Stage Compressor Recycle Valve
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19159,19294,8,221,SDV-3100-04, Open Third Stage Depressurizing Valve 
NGIP ESD 2  Train 1 from Third Stage Compressor (K-3103),19160,19294,9,221,SDV-3100-24,Open Second Stage Depressurizing Valve
